1,59,3302.701450
2,5,3160.970202
2,10,45.698001
2,31,3545.296107
2,42,3358.186602
2,50,3758.459119
3,47,2823.531521
4,27,197.465935
4,56,5207.176356
5,16,554.957793
5,30,2812.961008
5,48,1997.510176
6,10,547.355007
7,43,5181.599164
7,56,3500.525344
8,15,3325.079386
8,22,3253.006900
8,49,133.237353
9,40,3154.207193
9,47,2690.622793
11,59,3731.214009
12,55,4091.723621
13,36,860.239748
14,38,3319.688877
14,44,3347.356901
15,31,3177.684073
15,32,3021.057130
17,45,4809.527222
17,49,4461.201743
18,22,3239.250205
18,23,3339.345441
18,46,3464.122717
19,28,611.431043
19,59,3332.070150
20,50,175.235604
20,55,4175.227859
21,55,250.332525
22,44,3047.555799
22,47,2700.430773
23,31,3299.208684
23,43,3350.950997
24,33,3589.042371
24,58,3252.303771
25,47,85.569353
26,45,4933.950569
27,35,4421.724104
27,44,3817.090057
29,38,3171.554300
30,59,3101.558024
31,40,3206.434254
31,58,3238.603766
31,59,3193.650995
32,55,3552.834069
33,43,3217.175074
33,44,3366.987379
33,59,3417.911538
34,37,508.950611
34,54,769.516248
35,36,4500.137672
39,49,142.639949
39,57,5208.772078
40,41,760.245812
42,51,3951.478019
42,53,3913.576327
47,51,65.492977
48,49,3963.053708
50,52,4405.036196
54,55,3676.166078
