1,293,1238.676000
2,626,632.244600
3,293,1222.447200
4,293,1187.906100
4,436,1201.860300
5,646,1053.855700
6,96,915.318950
6,530,335.529000
7,205,908.699400
7,449,1015.394100
8,166,975.948250
9,200,994.410000
9,622,859.780350
10,316,856.409550
10,418,1016.175050
10,421,1105.499300
10,593,1084.349650
11,38,592.933100
12,342,1305.454800
13,142,1086.656700
13,359,971.418550
14,622,1083.367500
15,264,1185.216750
16,74,923.568650
16,432,1188.368400
16,564,685.510950
16,646,496.802700
17,239,1284.924950
18,540,1105.150250
18,622,1080.003500
19,496,1023.296300
19,692,873.520750
20,62,1055.079100
20,166,937.264300
21,418,939.271500
22,167,755.022900
22,247,1433.092800
23,308,1303.621400
23,574,1021.250600
24,209,890.545300
24,264,889.160900
24,457,755.480050
25,626,977.148700
26,384,1005.745900
26,691,1012.101650
27,40,1022.436650
27,626,1011.774600
28,83,1090.044850
29,92,1056.015300
30,622,1094.546700
31,375,1173.306500
32,646,1500.841300
33,646,1026.987350
34,156,21.665800
34,622,1127.323550
35,108,1111.481250
35,545,1106.204600
36,587,942.888950
37,123,1247.356900
37,238,1131.168800
37,710,1177.202100
38,290,964.680200
39,166,978.087850
39,261,1083.375750
40,141,983.019100
40,172,1010.722850
40,217,1129.299250
40,238,1025.871050
40,244,1194.478200
40,377,1240.903450
40,634,1077.118200
40,647,1147.291050
41,64,935.516750
41,663,363.771000
42,484,866.572000
43,239,1199.915900
43,610,1139.114550
44,484,891.545950
44,596,1025.463750
45,166,816.895950
46,86,1199.218600
46,185,1145.148400
46,220,725.348900
46,319,1140.465250
46,353,985.351850
46,519,917.978250
47,166,1171.090950
47,191,1266.412400
48,176,1109.765950
48,209,1074.152750
49,234,1177.817050
50,622,887.516950
51,162,990.892700
51,203,1030.978400
51,354,965.460300
51,648,994.178400
52,102,1078.361800
52,209,1025.914150
53,626,1043.043100
54,305,963.593450
55,253,950.412800
55,636,902.379500
56,484,828.932650
57,626,1164.284850
58,147,1043.623200
59,166,1277.470800
60,166,1231.473400
61,354,916.683150
61,678,959.886000
62,146,1210.803800
63,225,843.721450
63,262,882.214400
63,271,926.566100
63,333,888.583200
63,574,832.083400
64,214,988.808400
64,462,1127.790550
64,626,747.698850
64,672,1081.918350
65,149,969.871950
65,385,989.572300
65,626,1003.650750
65,721,996.349450
66,119,674.560100
66,622,856.917050
67,419,840.637750
68,401,997.318000
69,484,848.016600
70,626,1116.222100
71,126,1173.491650
71,496,1103.168450
72,574,1134.627300
73,678,1073.616750
74,414,886.835300
75,158,992.863050
75,220,866.847250
75,501,1070.429450
75,546,1225.118100
75,574,860.116350
76,574,1065.098450
77,465,1019.768950
77,622,780.504900
78,645,1238.079250
79,177,1189.739000
79,283,1172.394150
79,646,1159.388200
79,701,1276.567350
80,261,1139.181650
80,284,1075.990250
80,597,1013.690850
81,107,1349.384700
81,392,1325.239850
81,460,1436.237500
82,686,1315.252850
83,122,892.792300
83,135,832.920450
83,278,868.114850
83,303,994.709350
83,419,771.628650
83,450,836.578450
83,457,861.547950
83,512,1175.484100
83,530,900.327750
83,536,923.279400
83,622,687.070200
83,626,755.279000
83,740,1092.028250
84,414,1097.018700
85,683,1323.063550
87,166,919.288500
88,484,1074.084100
89,574,1380.293000
