1,9,0.960011
1,27,1.086108
2,6,0.303540
2,10,0.112313
2,31,1.000670
3,55,0.870757
3,59,0.917298
4,27,0.243382
5,16,0.263888
5,42,0.923512
5,48,0.555956
6,12,1.152342
7,30,1.050782
7,56,1.216075
8,49,0.180984
9,19,0.950978
9,22,0.866807
9,36,0.987121
9,59,0.888590
10,16,0.906464
10,50,1.114116
11,32,0.905676
13,35,1.131483
13,36,0.750731
13,59,0.964035
14,38,0.953427
14,45,1.107329
15,18,0.925105
15,23,0.951304
15,55,0.883203
15,57,1.008319
15,58,0.921018
15,59,0.894665
16,23,1.011447
16,30,0.888536
17,42,1.086972
19,28,0.249643
19,32,0.971421
20,50,0.301128
21,32,0.919275
21,55,0.182118
22,37,0.922024
22,41,0.923653
22,46,0.968339
22,49,0.859123
22,51,0.795451
23,43,1.006556
24,58,1.014602
25,47,0.081948
25,55,0.864216
26,37,1.043394
29,38,0.875611
30,53,0.980150
30,59,0.726302
31,59,0.940514
32,37,0.897937
32,41,0.896726
32,58,0.910948
33,37,0.998249
34,37,0.306271
34,54,0.420141
38,42,1.001165
39,49,0.178753
40,41,0.335723
44,51,0.824217
44,52,1.082141
47,51,0.084407
