1,1,0.0000
1,2,0.2854
1,3,0.3871
1,4,0.4221
1,5,0.4533
1,6,0.4689
1,7,0.4762
1,8,0.4836
1,9,0.4902
1,10,0.5026
1,11,0.5004
1,12,0.4989
1,13,0.4984
1,14,0.4972
1,15,0.4973
1,16,0.4944
1,17,0.4962
1,18,0.4985
1,19,0.4967
1,20,0.4966
1,21,0.4983
1,22,0.4986
1,23,0.4992
1,24,0.4992
1,25,0.5039
1,26,0.5006
1,27,0.5010
1,28,0.5047
1,29,0.5068
1,30,0.5058
1,31,0.5088
1,32,0.5077
1,33,0.5085
1,34,0.5016
1,35,0.5023
1,36,0.5030
1,37,0.5014
1,38,0.4998
1,39,0.4968
1,40,0.4945
1,41,0.4937
1,42,0.4928
1,43,0.4853
1,44,0.4701
1,45,0.4553
1,46,0.4382
1,47,0.4529
1,48,0.4706
1,49,0.4809
1,50,0.4920
1,51,0.4847
1,52,0.4869
1,53,0.4946
1,54,0.5008
1,55,0.5006
1,56,0.4986
1,57,0.4995
1,58,0.5055
1,59,0.5045
1,60,0.5074
1,61,0.5075
1,62,0.5064
1,63,0.5032
1,64,0.5000
1,65,0.4983
1,66,0.5004
1,67,0.4963
1,68,0.4961
1,69,0.4942
1,70,0.4947
1,71,0.4983
1,72,0.4932
1,73,0.4943
1,74,0.4968
1,75,0.4988
1,76,0.4965
1,77,0.4982
1,78,0.4982
1,79,0.5020
1,80,0.5029
1,81,0.5080
1,82,0.4986
1,83,0.4909
1,84,0.4854
1,85,0.4808
1,86,0.4678
1,87,0.4501
1,88,0.4253
1,89,0.3723
1,90,0.2612
2,1,0.2854
2,2,0.0000
2,3,0.2823
2,4,0.3652
2,5,0.4233
2,6,0.4519
2,7,0.4627
2,8,0.4711
2,9,0.4802
2,10,0.4868
2,11,0.4930
2,12,0.4926
2,13,0.4868
2,14,0.4859
2,15,0.4892
2,16,0.4863
2,17,0.4884
2,18,0.4909
2,19,0.4911
2,20,0.4930
2,21,0.4940
2,22,0.4931
2,23,0.4952
2,24,0.4940
2,25,0.4969
2,26,0.4953
2,27,0.4982
2,28,0.4983
2,29,0.4980
2,30,0.4980
2,31,0.5002
2,32,0.4989
2,33,0.5009
2,34,0.5077
2,35,0.4967
2,36,0.4932
2,37,0.4897
2,38,0.4911
2,39,0.4889
2,40,0.4895
2,41,0.4945
2,42,0.4994
2,43,0.4949
2,44,0.4879
2,45,0.4742
2,46,0.4541
2,47,0.4424
2,48,0.4482
2,49,0.4615
2,50,0.4793
2,51,0.4829
2,52,0.4867
2,53,0.4894
2,54,0.4934
2,55,0.4939
2,56,0.4928
2,57,0.4945
2,58,0.4944
2,59,0.5005
2,60,0.5006
2,61,0.5005
2,62,0.4999
2,63,0.4963
2,64,0.4948
2,65,0.4916
2,66,0.4954
2,67,0.4952
2,68,0.4943
2,69,0.4937
2,70,0.4960
2,71,0.4996
2,72,0.4959
2,73,0.4954
2,74,0.4983
2,75,0.4990
2,76,0.4969
2,77,0.4969
2,78,0.4946
2,79,0.4972
2,80,0.4981
2,81,0.5022
2,82,0.4984
2,83,0.4932
2,84,0.4899
2,85,0.4863
2,86,0.4762
2,87,0.4710
2,88,0.4611
2,89,0.4380
2,90,0.3991
3,1,0.3871
3,2,0.2823
3,3,0.0000
3,4,0.2675
3,5,0.3751
3,6,0.4268
3,7,0.4486
3,8,0.4584
3,9,0.4686
3,10,0.4743
3,11,0.4774
3,12,0.4827
3,13,0.4809
3,14,0.4795
3,15,0.4830
3,16,0.4805
3,17,0.4849
3,18,0.4874
3,19,0.4860
3,20,0.4893
3,21,0.4891
3,22,0.4866
3,23,0.4876
3,24,0.4869
3,25,0.4870
3,26,0.4851
3,27,0.4891
3,28,0.4893
3,29,0.4887
3,30,0.4880
3,31,0.4899
3,32,0.4890
3,33,0.4877
3,34,0.4938
3,35,0.4949
3,36,0.4844
3,37,0.4845
3,38,0.4899
3,39,0.4922
3,40,0.4958
3,41,0.4983
3,42,0.5018
3,43,0.5034
3,44,0.4967
3,45,0.4853
3,46,0.4701
3,47,0.4543
3,48,0.4379
3,49,0.4585
3,50,0.4671
3,51,0.4733
3,52,0.4840
3,53,0.4864
3,54,0.4859
3,55,0.4864
3,56,0.4825
3,57,0.4857
3,58,0.4850
3,59,0.4846
3,60,0.4942
3,61,0.4959
3,62,0.4962
3,63,0.4933
3,64,0.4939
3,65,0.4918
3,66,0.4942
3,67,0.4915
3,68,0.4939
3,69,0.4924
3,70,0.4922
3,71,0.4954
3,72,0.4951
3,73,0.4962
3,74,0.4967
3,75,0.4952
3,76,0.4964
3,77,0.4953
3,78,0.4942
3,79,0.4946
3,80,0.4952
3,81,0.4961
3,82,0.4927
3,83,0.4886
3,84,0.4851
3,85,0.4832
3,86,0.4781
3,87,0.4776
3,88,0.4727
3,89,0.4583
3,90,0.4352
4,1,0.4221
4,2,0.3652
4,3,0.2675
4,4,0.0000
4,5,0.2851
4,6,0.3737
4,7,0.4136
4,8,0.4369
4,9,0.4519
4,10,0.4635
4,11,0.4700
4,12,0.4721
4,13,0.4762
4,14,0.4759
4,15,0.4769
4,16,0.4706
4,17,0.4757
4,18,0.4757
4,19,0.4739
4,20,0.4786
4,21,0.4800
4,22,0.4776
4,23,0.4788
4,24,0.4785
4,25,0.4796
4,26,0.4790
4,27,0.4830
4,28,0.4834
4,29,0.4805
4,30,0.4769
4,31,0.4777
4,32,0.4756
4,33,0.4774
4,34,0.4862
4,35,0.4880
4,36,0.4926
4,37,0.4847
4,38,0.4914
4,39,0.4938
4,40,0.4981
4,41,0.5030
4,42,0.5102
4,43,0.5109
4,44,0.5096
4,45,0.4978
4,46,0.4870
4,47,0.4702
4,48,0.4660
4,49,0.4547
4,50,0.4692
4,51,0.4786
4,52,0.4873
4,53,0.4931
4,54,0.4927
4,55,0.4918
4,56,0.4913
4,57,0.4914
4,58,0.4890
4,59,0.4844
4,60,0.4865
4,61,0.4982
4,62,0.4981
4,63,0.4951
4,64,0.4999
4,65,0.4985
4,66,0.4977
4,67,0.4972
4,68,0.4965
4,69,0.4972
4,70,0.4976
4,71,0.5010
4,72,0.4978
4,73,0.4990
4,74,0.5013
4,75,0.5021
4,76,0.4995
4,77,0.4994
4,78,0.4976
4,79,0.5008
4,80,0.5058
4,81,0.5024
4,82,0.4994
4,83,0.4882
4,84,0.4857
4,85,0.4823
4,86,0.4799
4,87,0.4841
4,88,0.4855
4,89,0.4752
4,90,0.4607
5,1,0.4533
5,2,0.4233
5,3,0.3751
5,4,0.2851
5,5,0.0000
5,6,0.2672
5,7,0.3497
5,8,0.3910
5,9,0.4167
5,10,0.4358
5,11,0.4469
5,12,0.4561
5,13,0.4591
5,14,0.4679
5,15,0.4702
5,16,0.4639
5,17,0.4622
5,18,0.4608
5,19,0.4562
5,20,0.4587
5,21,0.4614
5,22,0.4589
5,23,0.4574
5,24,0.4574
5,25,0.4574
5,26,0.4599
5,27,0.4630
5,28,0.4616
5,29,0.4656
5,30,0.4592
5,31,0.4586
5,32,0.4608
5,33,0.4651
5,34,0.4784
5,35,0.4846
5,36,0.4916
5,37,0.4924
5,38,0.4895
5,39,0.4933
5,40,0.4985
5,41,0.5050
5,42,0.5106
5,43,0.5096
5,44,0.5093
5,45,0.5029
5,46,0.4911
5,47,0.4814
5,48,0.4811
5,49,0.4688
5,50,0.4458
5,51,0.4639
5,52,0.4777
5,53,0.4854
5,54,0.4875
5,55,0.4882
5,56,0.4890
5,57,0.4914
5,58,0.4933
5,59,0.4892
5,60,0.4925
5,61,0.4922
5,62,0.4994
5,63,0.4953
5,64,0.4967
5,65,0.4929
5,66,0.4923
5,67,0.4913
5,68,0.4908
5,69,0.4893
5,70,0.4937
5,71,0.4950
5,72,0.4954
5,73,0.4978
5,74,0.5019
5,75,0.5041
5,76,0.5021
5,77,0.5032
5,78,0.4987
5,79,0.4997
5,80,0.5037
5,81,0.5010
5,82,0.5001
5,83,0.4918
5,84,0.4896
5,85,0.4847
5,86,0.4844
5,87,0.4890
5,88,0.4874
5,89,0.4883
5,90,0.4801
6,1,0.4689
6,2,0.4519
6,3,0.4268
6,4,0.3737
6,5,0.2672
6,6,0.0000
6,7,0.2318
6,8,0.3162
6,9,0.3614
6,10,0.3934
6,11,0.4126
6,12,0.4267
6,13,0.4365
6,14,0.4438
6,15,0.4566
6,16,0.4522
6,17,0.4542
6,18,0.4548
6,19,0.4548
6,20,0.4563
6,21,0.4552
6,22,0.4555
6,23,0.4505
6,24,0.4451
6,25,0.4393
6,26,0.4376
6,27,0.4384
6,28,0.4367
6,29,0.4425
6,30,0.4450
6,31,0.4475
6,32,0.4531
6,33,0.4580
6,34,0.4707
6,35,0.4754
6,36,0.4829
6,37,0.4867
6,38,0.4924
6,39,0.4909
6,40,0.4951
6,41,0.5013
6,42,0.5081
6,43,0.5058
6,44,0.5064
6,45,0.5027
6,46,0.4951
6,47,0.4856
6,48,0.4873
6,49,0.4818
6,50,0.4670
6,51,0.4383
6,52,0.4513
6,53,0.4674
6,54,0.4765
6,55,0.4810
6,56,0.4837
6,57,0.4849
6,58,0.4894
6,59,0.4866
6,60,0.4917
6,61,0.4918
6,62,0.4944
6,63,0.4972
6,64,0.5002
6,65,0.4968
6,66,0.4980
6,67,0.4953
6,68,0.4936
6,69,0.4878
6,70,0.4880
6,71,0.4929
6,72,0.4844
